bodyId,out_degree,in_degree,total_output_weight,total_input_weight,predictedNt,type
167648,65,107,222,388,acetylcholine,vDeltaL
167712,90,75,175,160,unclear,PFNp_b
167799,72,69,119,137,unclear,PFNp_b
167903,121,155,261,453,acetylcholine,FS3_a
167908,63,70,226,282,unclear,vDeltaM
167931,52,67,149,180,acetylcholine,PFNp_d
168043,123,100,322,352,acetylcholine,PFNp_b
168102,75,95,204,207,unclear,FS4A
168182,128,85,275,218,acetylcholine,vDeltaA_a
168294,52,59,125,227,unclear,vDeltaL
168378,71,54,223,129,acetylcholine,vDeltaA_b
168400,53,86,194,342,acetylcholine,vDeltaL
168481,72,98,219,199,acetylcholine,FR2
168535,80,73,247,234,acetylcholine,vDeltaA_b
168653,57,79,159,288,unclear,vDeltaL
168680,73,72,252,241,unclear,vDeltaM
168683,47,92,111,184,acetylcholine,FS4A
168823,50,107,124,290,acetylcholine,FS4A
168836,54,98,136,259,unclear,FR2
168875,41,44,122,75,unclear,FB9B_e
169061,59,53,270,163,acetylcholine,vDeltaM
169090,59,59,159,125,unclear,FS4A
169143,66,66,123,152,unclear,PFNp_b
169145,120,218,212,717,acetylcholine,FS2
169158,67,53,127,132,unclear,PFNp_d
169169,73,71,245,154,acetylcholine,vDeltaA_a
169192,111,84,303,290,acetylcholine,PFNp_b
169226,115,213,195,630,acetylcholine,FS2
169272,100,62,186,140,acetylcholine,PFNp_b
169365,100,168,184,465,acetylcholine,FS3_c
169508,67,52,283,130,acetylcholine,vDeltaA_b
169667,109,92,252,316,acetylcholine,PFNm_b
169821,52,94,201,390,acetylcholine,vDeltaL
169954,97,75,316,252,acetylcholine,vDeltaA_b
169985,74,89,254,343,acetylcholine,vDeltaK
170133,135,156,248,360,acetylcholine,FS3_a
170139,79,51,246,143,acetylcholine,vDeltaA_b
170246,79,73,140,161,unclear,PFNp_b
170356,77,61,263,249,unclear,vDeltaM
170385,134,84,333,273,acetylcholine,PFNp_e
170407,136,193,525,1389,glutamate,FB4Z_c
170454,38,66,140,164,unclear,FB9B_c
170458,59,85,190,307,unclear,vDeltaK
170528,70,72,130,149,unclear,PFNp_b
170539,141,222,905,1405,acetylcholine,FC2A
170777,106,87,296,310,acetylcholine,vDeltaA_a
170798,67,60,190,246,unclear,vDeltaL
170829,78,125,277,275,acetylcholine,FR2
170838,58,96,165,236,acetylcholine,FS4A
170865,100,68,281,181,acetylcholine,PFNp_a
170981,81,81,241,193,acetylcholine,vDeltaA_a
171009,114,180,199,515,acetylcholine,FS2
171053,41,72,192,277,acetylcholine,vDeltaK
171066,76,86,344,292,acetylcholine,vDeltaB
171142,96,78,215,222,acetylcholine,PFNp_b
171227,48,38,172,140,unclear,vDeltaM
171324,122,81,264,187,acetylcholine,PFNp_b
171367,70,87,256,336,acetylcholine,vDeltaM
171389,110,76,296,220,acetylcholine,vDeltaA_a
171392,75,105,369,443,acetylcholine,vDeltaB
171455,152,208,251,705,acetylcholine,FS2
171511,81,85,323,277,acetylcholine,vDeltaB
171554,53,80,178,290,unclear,vDeltaL
171575,87,128,193,327,acetylcholine,FS1B_a
171579,97,125,317,444,acetylcholine,vDeltaC
171584,118,80,279,214,acetylcholine,vDeltaA_a
171585,78,70,313,237,acetylcholine,vDeltaB
171676,57,100,162,355,unclear,vDeltaL
171780,64,101,193,193,acetylcholine,FR2
171804,91,62,272,153,acetylcholine,PFNp_a
171862,112,74,374,277,acetylcholine,PFNp_a
171879,117,198,183,517,acetylcholine,FS2
171881,66,84,210,377,unclear,vDeltaK
171935,100,150,185,407,acetylcholine,FS2
172013,44,74,73,118,acetylcholine,FS4B
172128,109,61,295,139,acetylcholine,vDeltaA_a
172232,76,48,347,135,acetylcholine,vDeltaA_b
172349,97,128,211,338,acetylcholine,FS1B_b
172429,52,104,120,213,acetylcholine,FS3_d
172442,62,96,216,436,acetylcholine,vDeltaL
172508,107,89,251,184,unclear,PFNp_b
172614,94,103,262,213,serotonin,FS4A
172625,42,57,118,97,unclear,FB9B_e
172666,124,211,558,1312,glutamate,FB4Z_a
172829,109,81,255,210,acetylcholine,PFNp_b
172908,71,117,137,276,acetylcholine,FS3_d
173003,45,83,162,256,unclear,vDeltaK
173006,59,74,140,134,acetylcholine,FS4B
173025,45,91,139,201,acetylcholine,FS4A
173055,134,120,398,461,acetylcholine,PFNm_a
173097,116,83,270,254,acetylcholine,vDeltaA_a
173160,87,134,326,514,acetylcholine,vDeltaC
173198,93,71,261,239,unclear,vDeltaA_a
173205,92,112,183,340,unclear,FB5R
173257,70,54,162,144,acetylcholine,PFNp_d
173292,62,44,206,183,unclear,vDeltaM
173503,72,90,223,180,acetylcholine,FS4C
173511,93,106,174,289,acetylcholine,FS3_d
173565,112,70,349,252,acetylcholine,PFNp_a
173604,98,125,174,282,acetylcholine,FS3_a
173672,82,68,177,180,acetylcholine,PFNp_b
173725,116,174,475,878,acetylcholine,vDeltaF
173749,96,51,243,131,acetylcholine,vDeltaA_b
173853,92,138,163,390,acetylcholine,FS3_b
173868,101,64,256,180,acetylcholine,PFNp_a
173877,50,57,147,250,unclear,vDeltaM
173979,58,89,128,157,acetylcholine,FS4B
174035,100,97,372,317,acetylcholine,vDeltaB
174168,84,106,194,357,acetylcholine,vDeltaJ
174241,58,134,160,339,acetylcholine,FS4C
174299,54,88,188,387,acetylcholine,vDeltaK
174319,109,199,224,564,acetylcholine,FS2
174342,57,68,164,228,unclear,vDeltaK
174350,109,195,239,604,acetylcholine,FS1A_c
174381,55,75,135,134,acetylcholine,FS4C
174511,135,87,356,273,acetylcholine,PFNp_e
174514,68,88,225,337,acetylcholine,vDeltaK
174567,64,68,244,284,unclear,vDeltaL
174569,90,81,164,192,unclear,PFNp_b
174630,59,92,179,192,acetylcholine,FS4B
174644,92,80,223,275,acetylcholine,vDeltaA_a
174667,82,107,227,242,serotonin,FS4A
174777,65,65,219,269,unclear,vDeltaM
174789,113,90,240,206,unclear,PFNp_b
174792,54,74,166,268,unclear,vDeltaL
175169,54,59,226,225,unclear,vDeltaM
175174,59,91,190,352,unclear,vDeltaL
175188,68,117,190,240,unclear,FS4A
175200,75,70,269,207,acetylcholine,PFNp_a
175309,96,94,240,216,acetylcholine,PFNp_b
175340,63,60,180,245,unclear,vDeltaM
175360,82,111,181,236,acetylcholine,FS4A
175504,85,117,289,311,acetylcholine,vDeltaB
175628,37,79,86,174,acetylcholine,FS4A
175680,93,53,154,117,unclear,PFNp_b
175704,60,55,184,137,unclear,vDeltaA_b
175775,83,166,137,364,acetylcholine,FS3_a
175842,77,67,179,163,acetylcholine,PFNp_a
176231,67,98,201,215,acetylcholine,FS4C
176297,107,78,275,204,acetylcholine,vDeltaA_a
176343,93,68,241,179,unclear,PFNp_b
176438,86,58,172,247,acetylcholine,vDeltaA_a
176534,106,77,269,244,acetylcholine,vDeltaA_a
176645,72,70,160,147,acetylcholine,PFNp_d
176721,48,84,149,296,unclear,vDeltaK
176873,56,56,174,190,unclear,vDeltaM
176934,58,62,152,196,unclear,vDeltaA_a
176956,77,47,292,130,acetylcholine,vDeltaA_b
176983,74,123,112,305,unclear,FS3_c
177129,73,52,174,212,unclear,vDeltaM
177137,92,124,218,249,acetylcholine,FS1B_b
177153,103,69,265,251,acetylcholine,PFNm_b
177278,50,83,193,296,unclear,vDeltaL
177539,105,145,203,402,acetylcholine,FS3_b
177548,79,88,142,222,unclear,PFNp_b
177642,77,79,260,251,acetylcholine,PFNp_a
177658,71,129,172,297,unclear,FS4A
177705,60,77,207,381,unclear,vDeltaM
177717,109,83,390,238,acetylcholine,PFNp_a
177756,67,88,187,257,unclear,vDeltaM
177762,161,124,579,561,acetylcholine,PFNm_a
177962,84,66,185,173,unclear,PFNp_b
178022,55,123,167,296,acetylcholine,FS4A
178092,91,68,166,173,unclear,PFNp_b
178115,107,79,312,233,acetylcholine,PFNp_b
178181,100,79,269,249,acetylcholine,PFNp_b
178234,45,91,204,390,unclear,vDeltaM
178236,95,136,167,351,acetylcholine,FS3_d
178237,127,132,237,368,acetylcholine,FS3_b
178252,54,67,91,137,unclear,FS3_d
178346,85,85,168,237,acetylcholine,PFNp_b
178455,555,377,2823,1345,acetylcholine,CRE005
178552,68,93,146,218,acetylcholine,FS4A
178567,37,65,107,175,unclear,vDeltaK
178620,52,49,122,172,unclear,vDeltaA_b
178668,124,218,218,591,acetylcholine,FS2
178714,84,67,198,192,acetylcholine,vDeltaA_b
178721,90,148,129,399,acetylcholine,FS3_c
178760,77,54,250,126,acetylcholine,vDeltaA_b
178839,101,70,269,190,acetylcholine,PFNp_a
178957,105,79,273,239,acetylcholine,vDeltaA_a
178976,86,51,192,119,unclear,vDeltaA_a
179051,82,73,331,270,acetylcholine,vDeltaB
179073,88,57,170,190,unclear,vDeltaA_a
179081,36,44,82,96,unclear,FB9B_e
179090,50,68,91,145,unclear,PFNp_d
179121,72,43,121,110,unclear,vDeltaA_a
179200,104,77,258,183,acetylcholine,PFNp_b
179246,91,181,158,505,acetylcholine,FS2
179308,50,47,83,115,unclear,PFNp_d
179432,41,74,72,152,unclear,FS4B
179453,89,76,216,213,acetylcholine,vDeltaA_a
179523,84,78,259,285,unclear,vDeltaA_a
179605,66,105,111,246,unclear,FS3_d
179749,73,76,278,345,acetylcholine,vDeltaM
179771,94,81,207,188,acetylcholine,PFNp_b
180020,115,99,224,237,unclear,PFNp_b
180064,79,83,246,353,acetylcholine,vDeltaL
180075,95,65,176,146,unclear,PFNp_b
180111,99,152,190,420,acetylcholine,FS3_a
180207,101,142,202,364,acetylcholine,FS1B_a
180368,78,59,301,181,acetylcholine,vDeltaA_b
180461,90,85,199,219,acetylcholine,PFNp_b
180542,128,92,264,340,acetylcholine,vDeltaA_a
180783,58,119,91,247,unclear,FS3_d
181096,66,142,164,335,unclear,FS4A
181099,105,188,183,591,acetylcholine,FS2
181149,80,63,171,151,unclear,PFNp_a
181296,59,85,182,299,unclear,vDeltaL
181476,67,109,127,237,acetylcholine,FS3_d
181510,47,53,67,104,unclear,vDeltaA_a
181511,118,80,277,247,acetylcholine,PFNp_a
181512,54,71,256,280,unclear,vDeltaM
181513,73,68,179,173,acetylcholine,PFNp_a
181566,65,62,196,164,acetylcholine,vDeltaA_a
181584,114,87,256,272,acetylcholine,vDeltaA_a
181891,71,79,205,209,acetylcholine,PFNp_b
181953,68,63,171,148,unclear,PFNp_a
182003,72,127,162,320,acetylcholine,FS3_b
182048,130,93,277,315,acetylcholine,vDeltaA_a
182052,61,98,110,174,acetylcholine,FS4B
182236,47,49,151,175,unclear,vDeltaM
182250,68,84,173,164,acetylcholine,FS4A
182269,135,117,526,556,acetylcholine,PFNm_b
182290,56,49,240,175,acetylcholine,vDeltaA_b
182391,54,88,138,168,serotonin,FS4B
182773,100,66,222,189,acetylcholine,PFNp_b
182824,62,79,94,188,unclear,PFNp_b
183054,98,76,237,210,acetylcholine,PFNp_b
183111,91,77,220,244,acetylcholine,vDeltaA_a
183446,50,71,77,150,unclear,PFNp_d
183471,42,50,70,123,unclear,PFNp_d
183579,48,88,145,299,unclear,vDeltaK
183634,118,92,263,199,unclear,PFNp_b
183656,44,60,179,219,unclear,vDeltaM
183789,66,98,203,360,acetylcholine,vDeltaK
183813,64,64,113,187,unclear,PFNp_d
183874,104,74,188,180,unclear,PFNp_b
184227,96,82,200,217,acetylcholine,PFNp_b
184274,72,53,133,109,unclear,PFNp_b
184426,58,59,203,184,unclear,vDeltaM
184446,91,146,377,687,glutamate,FB4Z_a
184456,91,133,167,336,acetylcholine,FS3_b
184476,96,75,230,265,acetylcholine,vDeltaA_a
184662,89,122,164,325,acetylcholine,FS3_b
184745,88,78,246,197,acetylcholine,PFNp_a
184788,40,83,137,172,acetylcholine,FS4A
184914,78,54,170,118,acetylcholine,PFNp_a
185024,43,105,101,272,acetylcholine,FS4A
185098,66,62,246,148,acetylcholine,PFNp_a
185203,91,85,187,190,unclear,PFNp_b
185216,63,64,147,169,unclear,PFNp_d
185332,88,66,171,162,unclear,PFNp_b
185447,96,67,211,160,unclear,PFNp_b
185635,95,74,212,172,acetylcholine,PFNp_b
185711,91,53,292,145,acetylcholine,vDeltaA_b
185797,92,68,252,234,acetylcholine,vDeltaA_a
185836,80,69,244,254,acetylcholine,vDeltaA_a
185934,89,60,166,140,unclear,PFNp_b
186014,75,59,146,145,unclear,PFNp_b
186070,102,59,217,136,unclear,PFNp_b
186163,105,66,222,176,unclear,PFNp_b
186295,72,59,213,171,acetylcholine,PFNp_a
186378,65,64,203,124,unclear,vDeltaA_b
186592,68,94,148,282,acetylcholine,PFNp_a
186813,84,67,209,176,acetylcholine,PFNp_a
186822,93,74,226,241,acetylcholine,vDeltaA_a
186896,41,78,191,373,unclear,vDeltaK
186900,85,75,263,180,acetylcholine,vDeltaA_a
187052,75,51,130,101,unclear,PFNp_b
187078,67,63,270,211,acetylcholine,vDeltaM
187098,86,66,205,194,acetylcholine,vDeltaA_a
187211,100,70,187,181,acetylcholine,PFNp_b
187227,58,64,130,110,acetylcholine,FS4B
187351,37,78,48,181,unclear,FS3_d
187401,75,64,298,185,acetylcholine,vDeltaA_b
188199,75,58,303,202,acetylcholine,vDeltaA_b
188280,101,142,367,590,acetylcholine,vDeltaD
188325,57,122,109,328,unclear,FS3_b
188466,56,108,130,227,unclear,FS4A
188519,66,119,222,255,acetylcholine,FR2
188526,44,66,88,188,unclear,PFNp_d
188659,66,76,254,192,acetylcholine,vDeltaA_b
188720,64,65,223,195,acetylcholine,PFNp_a
188823,67,84,185,312,acetylcholine,vDeltaK
189011,98,139,186,517,acetylcholine,FS2
189054,101,81,194,169,unclear,PFNp_b
189055,50,46,123,102,unclear,PFNp_d
189203,48,76,167,236,unclear,vDeltaK
189258,61,98,136,186,acetylcholine,FS3_d
189356,60,90,147,223,acetylcholine,FS4A
189526,85,127,206,317,unclear,FS4A
189608,72,95,174,187,unclear,FS4A
189634,97,67,193,179,unclear,PFNp_b
189718,35,71,121,126,unclear,FS4A
189905,92,63,166,147,unclear,PFNp_b
189926,106,72,230,220,unclear,PFNp_b
189949,88,57,259,168,acetylcholine,PFNp_a
189993,74,65,189,180,unclear,vDeltaA_a
190020,276,449,1059,1576,acetylcholine,SMP714m
190073,89,73,206,168,acetylcholine,PFNp_b
190098,105,71,204,167,unclear,PFNp_b
190208,57,49,180,149,unclear,vDeltaM
190295,60,52,163,160,unclear,vDeltaA_a
190325,63,97,101,230,unclear,FS3_d
190400,95,76,171,183,acetylcholine,PFNp_b
190416,68,94,112,198,acetylcholine,FS3_d
190589,69,100,182,262,acetylcholine,FS4C
190783,57,55,124,142,unclear,vDeltaA_a
190935,90,61,247,166,acetylcholine,PFNp_a
191259,64,67,147,136,unclear,PFNp_d
191479,92,74,305,233,acetylcholine,PFNp_a
191537,102,103,200,249,unclear,PFNp_b
191542,108,71,242,165,acetylcholine,PFNp_b
191593,94,86,253,241,acetylcholine,vDeltaA_a
191647,98,76,205,184,unclear,PFNp_b
191658,62,69,117,192,unclear,PFNp_d
191750,53,89,197,382,unclear,vDeltaL
191842,58,75,106,223,unclear,PFNp_d
191925,55,95,168,237,serotonin,FS4A
191926,43,67,128,175,unclear,vDeltaM
192086,74,124,184,247,acetylcholine,FS4A
192098,63,59,224,233,unclear,vDeltaM
192268,83,67,173,147,unclear,PFNp_a
192382,56,51,124,115,unclear,PFNp_b
192491,53,75,91,164,unclear,vDeltaA_a
192595,52,88,121,176,unclear,FS4A
192705,48,94,134,203,acetylcholine,FS4A
192736,79,65,172,148,unclear,vDeltaA_a
193075,50,86,82,168,acetylcholine,FS4B
193259,59,88,184,307,unclear,vDeltaK
193364,41,76,112,278,unclear,vDeltaL
193573,77,71,134,183,unclear,vDeltaA_a
193682,51,57,109,153,unclear,PFNp_d
193713,95,71,251,177,unclear,PFNp_b
193942,64,138,155,304,unclear,FS4A
193965,92,56,206,148,acetylcholine,PFNp_a
194050,56,107,121,208,acetylcholine,FS4B
194136,39,52,62,145,unclear,vDeltaA_a
194176,78,117,147,279,acetylcholine,FS3_b
194305,44,44,69,109,unclear,vDeltaA_a
194333,94,66,213,162,acetylcholine,PFNp_b
194350,99,77,205,175,acetylcholine,PFNp_b
194486,57,102,98,242,unclear,FS3_d
194491,150,111,523,590,acetylcholine,PFNm_a
194511,94,63,178,145,unclear,PFNp_b
194601,70,81,156,162,acetylcholine,PFNp_b
194604,97,55,191,140,acetylcholine,PFNp_b
194655,128,199,223,689,acetylcholine,FS2
194727,91,71,226,235,acetylcholine,vDeltaA_a
194795,76,74,117,198,unclear,PFNp_b
195138,58,60,137,158,unclear,PFNp_d
195150,159,97,437,329,acetylcholine,PFNp_e
195151,58,68,100,137,unclear,PFNp_b
195467,82,70,168,163,unclear,PFNp_b
195587,54,65,104,164,unclear,PFNp_d
195664,101,84,263,198,acetylcholine,PFNp_a
195816,48,40,145,121,unclear,
196031,7,6,7,9,unclear,FB
196104,55,65,113,153,unclear,PFNp_b
196199,55,108,161,261,acetylcholine,FS4A
196296,101,78,199,164,acetylcholine,PFNp_b
196388,48,78,161,282,unclear,vDeltaL
196397,82,61,232,159,acetylcholine,PFNp_a
196482,134,127,475,309,glutamate,SA3
196662,94,80,175,163,unclear,PFNp_b
196901,108,191,180,511,acetylcholine,FS3_c
197172,79,57,125,139,unclear,PFNp_b
197180,58,85,182,168,unclear,FS4A
197321,54,71,113,198,unclear,PFNp_b
197565,88,137,186,317,acetylcholine,FS3_b
197575,59,108,100,253,unclear,FS3_d
197863,48,102,132,200,acetylcholine,FS4A
198030,76,50,139,172,unclear,vDeltaA_a
198031,58,51,110,122,unclear,PFNp_d
198243,51,51,192,172,unclear,vDeltaM
198252,37,26,58,71,unclear,vDeltaA_a
198364,62,76,92,169,unclear,FS3_d
198844,71,78,112,191,unclear,PFNp_b
199106,42,64,56,129,unclear,FS3_d
199436,91,128,238,384,glutamate,SA1_b
199798,166,106,419,410,acetylcholine,PFNp_c
199972,105,69,216,254,acetylcholine,vDeltaA_a
200208,75,77,133,191,unclear,PFNp_b
200284,549,573,4983,7438,gaba,LAL040
200345,55,60,118,166,unclear,PFNp_d
200627,87,63,267,189,acetylcholine,PFNp_a
200851,93,72,220,193,acetylcholine,vDeltaA_a
200962,68,88,102,191,unclear,FS3_d
201759,65,126,165,270,acetylcholine,FS4A
201774,54,49,132,141,unclear,vDeltaA_a
201797,46,55,106,177,unclear,PFNp_d
201868,49,64,75,147,unclear,FS4B
202238,53,57,97,153,unclear,PFNp_d
202506,111,68,317,200,acetylcholine,PFNp_a
203142,83,67,159,150,unclear,PFNp_b
203227,37,59,61,117,unclear,FS3_d
203801,50,82,115,146,serotonin,FS4B
204229,65,86,99,163,unclear,FS3_d
204447,66,116,193,244,unclear,FS4A
204540,78,70,194,181,acetylcholine,PFNp_b
204770,85,54,166,160,unclear,vDeltaA_a
204879,41,40,122,130,unclear,vDeltaM
205330,89,102,149,237,acetylcholine,FS3_d
206573,72,113,147,244,acetylcholine,FS4A
208105,56,80,103,193,unclear,FS4B
208160,79,122,298,396,glutamate,SA2_b
208881,25,75,32,168,unclear,FS3
209528,71,80,199,290,acetylcholine,vDeltaK
209643,59,76,135,160,acetylcholine,FS4C
209767,83,59,193,184,acetylcholine,vDeltaA_a
210166,54,51,142,123,unclear,PFNp_d
210246,70,73,236,312,unclear,vDeltaM
210391,20,50,23,102,unclear,FS3_d
210510,51,97,131,231,unclear,FS4A
210840,96,81,209,228,acetylcholine,PFNp_b
211310,93,79,192,205,unclear,PFNp_b
211994,96,72,195,197,acetylcholine,PFNp_b
212370,94,77,156,175,unclear,PFNp_b
212879,125,202,268,550,acetylcholine,FS1A_b
214925,22,54,23,110,unclear,FS3_d
215284,190,236,832,618,glutamate,FB6R
216592,117,115,310,291,glutamate,FB9C
216873,73,70,174,204,unclear,vDeltaA_a
217691,108,75,213,165,unclear,PFNp_b
219656,96,105,271,285,glutamate,SA1_b
220958,247,352,1249,1261,glutamate,FB5J
222034,85,121,227,278,acetylcholine,FS4A
224128,97,80,206,209,acetylcholine,PFNp_b
224456,65,124,205,326,unclear,FS4A
227350,63,119,194,259,acetylcholine,FS4C
230056,50,92,156,153,acetylcholine,FS4B
231168,143,169,568,1156,glutamate,FB4Z_a
233026,149,209,564,497,glutamate,FB7C
235972,62,128,124,254,acetylcholine,FS4B
236418,62,80,204,348,acetylcholine,vDeltaK
236557,148,179,376,616,acetylcholine,FC2C
238044,126,200,346,460,acetylcholine,FS1A_a
241046,166,280,625,1229,acetylcholine,FC2B
248193,40,60,107,140,unclear,FS3_d
249693,107,183,250,477,acetylcholine,FS1A_a
252044,64,92,178,188,acetylcholine,FS4B
256361,84,85,231,215,glutamate,FB9B_a
256623,101,113,197,326,acetylcholine,FS1B_a
258715,50,91,577,495,acetylcholine,IbSpsP
258998,66,92,175,205,acetylcholine,FS4A
259750,105,90,265,235,unclear,PFNp_b
262715,57,92,155,188,acetylcholine,FS4C
264828,170,232,427,618,glutamate,FB6S
269054,66,75,155,174,acetylcholine,PFNp_d
270968,160,253,304,1040,acetylcholine,FS2
273774,93,73,312,342,acetylcholine,PFNm_b
275629,76,48,226,128,glutamate,FB9B_a
280345,90,70,242,162,acetylcholine,PFNp_a
284058,108,152,217,356,acetylcholine,FS1B_a
287884,5642,2414,17067,7924,octopamine,OA-VPM3
290285,72,68,261,263,unclear,vDeltaM
292203,382,766,560,1142,dopamine,PAM04
294178,314,360,1537,3559,octopamine,EL
296721,230,367,824,1506,glutamate,SIP119m
298502,176,206,896,720,glutamate,FB4E_a
300334,183,156,471,437,glutamate,FB5W_b
300336,52,110,187,238,acetylcholine,FS4B
302843,61,69,111,139,acetylcholine,FS4B
305537,405,221,1618,464,acetylcholine,GNG587
307621,110,204,229,544,acetylcholine,FS1A_c
310736,68,95,189,227,unclear,FS4A
358638,66,111,121,232,acetylcholine,FS3_d
361803,174,250,526,578,glutamate,FB2K
383941,412,373,3044,3705,acetylcholine,LAL135
394860,148,436,807,1065,glutamate,MBON25
433049,171,232,905,759,gaba,AVLP095
434891,185,111,2298,1055,glutamate,Delta7
454614,197,203,4659,2602,gaba,ER4m
484525,15,22,21,37,unclear,
485278,399,470,4480,2552,glutamate,FB4H
511777,106,118,1112,1052,gaba,ER3a_b
511778,338,351,1782,4377,octopamine,EL
511828,466,206,720,954,serotonin,AN09A005
511841,160,123,2427,1164,glutamate,Delta7
511842,169,361,1291,2932,acetylcholine,PFL2
511844,76,82,768,931,acetylcholine,PEG
511846,306,249,820,1558,serotonin,PFR_a
511847,124,167,447,719,acetylcholine,vDeltaE
511857,143,182,844,771,gaba,ER1_c
512041,373,367,1832,1286,glutamate,FB4F_a
512042,389,321,1960,1092,glutamate,FB4F_c
512071,487,699,4010,5765,acetylcholine,DNae001
512179,255,191,670,1405,serotonin,PFR_a
512186,252,335,1908,1197,glutamate,CRE006
512245,1979,912,3310,1623,unclear,DNc01
512258,339,417,3305,2881,acetylcholine,LAL013
512305,281,344,2495,4015,acetylcholine,EPG
512319,172,136,2607,2960,gaba,ER6
512362,207,155,3170,2662,acetylcholine,hDeltaB
512458,32,35,37,47,unclear,
512513,303,392,2946,5462,acetylcholine,EPG
512514,314,380,2858,4379,acetylcholine,EPG
512515,72,85,1023,960,gaba,ER3a_a
512580,530,847,3072,5317,acetylcholine,pC1x_b
512606,139,149,1606,1262,gaba,ER3w_c
512607,134,73,1335,873,gaba,ER3p_a
512608,129,80,1348,1156,gaba,ER3d_b
512716,281,411,1833,1645,glutamate,FB6M
512717,328,433,1990,1582,glutamate,FB6M
512750,358,328,3198,2488,glutamate,LAL042
512793,98,110,1133,1087,acetylcholine,PEG
512927,134,128,2042,2480,acetylcholine,PEN_a(PEN1)
512928,287,393,2594,5479,acetylcholine,EPG
513032,161,318,1043,2165,acetylcholine,PFL3
513033,269,353,2222,4386,acetylcholine,EPG
513034,165,321,1365,2626,acetylcholine,PFL2
513217,110,228,3111,2832,unclear,LNO1
513266,166,367,1550,2999,acetylcholine,PFL3
513283,157,152,2741,2713,acetylcholine,PEN_a(PEN1)
513284,278,389,2844,5785,acetylcholine,EPG
513344,427,406,1908,1911,acetylcholine,AVLP728m
513346,117,121,1340,1068,gaba,ER3w_b
513376,512,254,2395,1064,glutamate,FB4O
513379,109,61,1957,1144,gaba,ER5
513463,258,379,2576,4620,acetylcholine,EPG
513464,288,343,2553,3826,acetylcholine,EPG
513517,278,366,2334,4556,acetylcholine,EPG
513518,264,232,796,1656,serotonin,PFR_a
513520,294,379,2402,4291,acetylcholine,EPG
513541,293,480,1495,1841,acetylcholine,CL208
513662,374,320,1523,1334,glutamate,FB7G
513678,113,106,1429,1068,gaba,ER3w_b
513698,642,594,3574,2049,acetylcholine,AN08B032
513702,239,154,4624,2609,acetylcholine,hDeltaB
513703,229,209,865,790,acetylcholine,FC3_a
513766,252,459,1032,2226,acetylcholine,CB3683
514042,195,183,1709,1284,gaba,ER2_b
514043,73,100,421,491,acetylcholine,IbSpsP
514044,68,75,347,377,acetylcholine,IbSpsP
514045,154,148,2370,2188,acetylcholine,PEN_a(PEN1)
514125,135,112,1298,1647,acetylcholine,PEN_b(PEN2)
514126,353,382,2807,4448,acetylcholine,EPG
514180,140,86,1185,907,gaba,ER3p_b
514184,33,132,322,924,serotonin,hDeltaK
514405,140,142,1668,1825,acetylcholine,PEN_a(PEN1)
514689,482,557,1809,1795,glutamate,FB5C
514690,253,226,1115,806,glutamate,FB5W_a
514729,414,748,2014,3452,acetylcholine,CB2286
514803,190,188,1763,1356,gaba,ER2_b
514953,163,250,583,1270,gaba,VES101
514997,142,236,1477,1337,acetylcholine,ExR8
515029,426,603,4020,4417,acetylcholine,DNpe027
515130,168,307,1768,3993,acetylcholine,hDeltaA
515192,223,149,3843,2343,acetylcholine,hDeltaB
515193,234,203,680,1493,serotonin,PFR_a
515194,297,315,1634,1296,glutamate,FB6W
515221,537,530,3343,2707,glutamate,FB4G
515232,215,324,1290,2865,acetylcholine,hDeltaI
515233,195,282,789,1655,acetylcholine,FC2B
515234,170,333,1630,4293,acetylcholine,hDeltaA
515275,165,336,584,2116,glutamate,SIP124m
515294,188,129,2253,1358,glutamate,Delta7
515295,113,93,1362,1354,acetylcholine,PFNd
515298,143,229,609,1026,acetylcholine,hDeltaJ
515332,63,88,203,156,acetylcholine,FS4B
515463,267,289,2547,2815,glutamate,FB3A
515464,106,100,1219,1227,acetylcholine,PFNd
515528,212,169,1514,681,glutamate,FB7K
515675,303,377,3047,5135,acetylcholine,EPG
515687,368,394,3924,1676,glutamate,FB6F
515702,80,125,482,651,acetylcholine,vDeltaI_a
515760,225,205,4606,2436,gaba,ER4m
515761,118,80,1353,891,gaba,ER3p_a
515810,364,298,2242,1033,glutamate,FB2M_a
515933,463,345,1802,2639,dopamine,ExR2
515959,249,209,780,705,acetylcholine,FC3_c
515960,222,381,1858,3978,acetylcholine,hDeltaG
515961,196,120,1810,1162,glutamate,Delta7
515963,149,322,1194,2683,acetylcholine,hDeltaM
515966,154,335,1459,3269,acetylcholine,hDeltaH
516001,311,625,1617,2936,acetylcholine,AVLP176_b
516110,180,145,2788,3153,gaba,ER6
516663,226,274,1191,1461,acetylcholine,PFR_b
516666,202,388,2157,4041,acetylcholine,hDeltaH
516919,194,339,1501,4030,acetylcholine,hDeltaA
516944,105,61,1999,1174,gaba,ER5
517012,445,264,3277,1343,glutamate,FB6C_b
517013,244,196,1717,886,glutamate,FB7K
517059,201,193,2163,1562,gaba,ER2_a
517178,442,314,1488,1100,gaba,AVLP734m
517212,308,528,1742,4389,acetylcholine,SMP052
517264,204,190,1929,1367,gaba,ER3w_a
517354,330,421,1349,1768,acetylcholine,aSP10B
517368,364,461,1234,1876,acetylcholine,CB3302
517375,188,320,1241,1307,acetylcholine,AVLP190
